customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,clusters,RFM_Score,customer_profile
1102.0,Stephana,Puzey,Female,16.0,1976-08-17,Recruiting Manager,Manufacturing,Affluent Customer,N,No,15.0,0,5,High-Mid Value
1103.0,Glynnis,Sailor,Female,76.0,1978-01-30,Financial Advisor,Financial Services,High Net Worth,N,Yes,20.0,0,6,High-Mid Value
1104.0,Jewelle,Pincott,Female,82.0,1959-12-31,Programmer III,Retail,Mass Customer,N,No,8.0,0,8,Mid Value
1105.0,Sherman,McCusker,Male,39.0,1990-02-10,General Manager,,Mass Customer,N,No,18.0,0,9,Mid-Low Value
1106.0,Sibyl,Bigmore,Female,2.0,1962-12-17,Software Consultant,Retail,Mass Customer,N,No,15.0,0,5,High-Mid Value
1107.0,Maridel,Whitby,Female,70.0,1974-07-17,Social Worker,Health,High Net Worth,N,No,18.0,1,11,Low Value
1108.0,Ginnie,Farriar,Female,86.0,1962-03-06,Dental Hygienist,Health,Mass Customer,N,No,17.0,1,6,High-Mid Value
1109.0,Nestor,Billingsley,Male,21.0,1989-09-01,Web Developer II,Entertainment,High Net Worth,N,No,6.0,1,10,Mid-Low Value
1110.0,Lazar,Cherryman,Male,73.0,1991-03-17,Information Systems Manager,Retail,High Net Worth,N,No,12.0,1,7,High-Mid Value
1111.0,Zach,Maynard,Male,96.0,1960-03-04,Director of Sales,,High Net Worth,N,Yes,18.0,1,6,High-Mid Value
1112.0,Jarrett,Chiplin,Male,25.0,1981-05-22,,,Mass Customer,N,Yes,13.0,1,10,Mid-Low Value
1113.0,Dorie,Willock,Male,45.0,1992-06-24,Recruiter,Property,Mass Customer,N,No,6.0,1,5,High-Mid Value
1114.0,Evonne,Southan,Female,96.0,1976-06-03,Structural Engineer,Retail,Mass Customer,N,No,14.0,2,8,Mid Value
1115.0,Merola,Stutard,Female,33.0,1970-01-18,Account Coordinator,,High Net Worth,N,Yes,17.0,2,5,High-Mid Value
1116.0,Tori,Coche,Female,59.0,1974-06-26,Assistant Manager,Health,Mass Customer,N,Yes,16.0,2,7,High-Mid Value
1117.0,Georgena,Guilaem,Female,83.0,1975-12-01,Quality Engineer,,Affluent Customer,N,No,14.0,2,8,Mid Value
1118.0,Colline,Coulman,Female,95.0,1975-12-19,Sales Representative,Retail,Mass Customer,N,Yes,9.0,2,10,Mid-Low Value
1119.0,Lemmy,Bennit,Male,43.0,1976-10-09,,Entertainment,Mass Customer,N,Yes,19.0,2,6,High-Mid Value
1120.0,Jacquelyn,Rowlinson,Female,87.0,1980-08-31,Web Developer IV,Retail,Affluent Customer,N,No,12.0,2,7,High-Mid Value
1121.0,Dione,Raithby,Female,30.0,1984-01-21,Registered Nurse,Health,Mass Customer,N,Yes,3.0,2,9,Mid-Low Value
1122.0,Gerladina,Carney,Female,59.0,1985-12-19,,,Mass Customer,N,No,11.0,2,6,High-Mid Value
1123.0,Dominick,Downey,Male,50.0,1962-06-18,,Property,Mass Customer,N,No,13.0,2,5,High-Mid Value
1124.0,Eben,Threader,Male,36.0,1965-02-03,Health Coach III,Health,Affluent Customer,N,Yes,9.0,2,9,Mid-Low Value
1125.0,Raff,Everley,Male,25.0,1990-01-19,Software Test Engineer III,IT,Affluent Customer,N,No,9.0,2,6,High-Mid Value
1126.0,Atlante,Sonley,Female,77.0,1973-09-27,Executive Secretary,,Mass Customer,N,No,14.0,2,10,Mid-Low Value
1127.0,Elly,Ormshaw,Female,30.0,1991-02-27,Physical Therapy Assistant,Financial Services,Mass Customer,N,No,8.0,2,10,Mid-Low Value
1128.0,Kirsten,Longman,Female,47.0,1992-04-12,Financial Advisor,Financial Services,Mass Customer,N,Yes,8.0,2,8,Mid Value
1129.0,Hercule,,Male,2.0,1977-06-29,VP Marketing,Entertainment,Mass Customer,N,Yes,9.0,2,6,High-Mid Value
1130.0,Juli,Prine,Female,90.0,1964-12-06,Sales Associate,,Mass Customer,N,No,16.0,2,7,High-Mid Value
1131.0,Sigmund,Barkworth,Male,16.0,1956-08-07,VP Marketing,,Mass Customer,N,No,15.0,2,5,High-Mid Value
1132.0,Coriss,Darkott,Female,99.0,1985-08-01,Actuary,Financial Services,Affluent Customer,N,Yes,9.0,1,7,High-Mid Value
1133.0,Forrester,McFetridge,Male,88.0,1968-01-26,,Manufacturing,Affluent Customer,N,No,6.0,1,7,High-Mid Value
1134.0,Sullivan,Scullion,Male,22.0,1994-09-30,Administrative Assistant IV,Financial Services,Affluent Customer,N,No,3.0,1,8,Mid Value
1135.0,Mireielle,Avrasin,Female,60.0,1980-05-03,Software Engineer IV,Financial Services,Mass Customer,N,Yes,11.0,1,12,Low Value
1136.0,Ivan,Blackhall,Male,72.0,1977-08-31,Executive Secretary,Property,High Net Worth,N,No,7.0,1,6,High-Mid Value
1137.0,Jermayne,Hryniewicki,Male,46.0,1977-07-03,Business Systems Development Analyst,,Mass Customer,N,No,18.0,1,4,High Value
1138.0,Elli,Loxdale,Female,77.0,1991-09-21,Statistician I,Retail,Mass Customer,N,Yes,5.0,1,9,Mid-Low Value
1139.0,Shellysheldon,Wickey,Male,52.0,1982-09-15,Editor,Manufacturing,Mass Customer,N,Yes,16.0,2,9,Mid-Low Value
1140.0,Deana,Rathbourne,Female,32.0,1986-02-25,Executive Secretary,,Mass Customer,N,Yes,13.0,2,4,High Value
1141.0,Shannah,Gritsaev,Female,70.0,1981-09-19,,Financial Services,High Net Worth,N,Yes,4.0,2,12,Low Value
1142.0,Michal,Paiton,Male,95.0,1998-05-07,Desktop Support Technician,Telecommunications,Mass Customer,N,No,2.0,2,7,High-Mid Value
1143.0,Goraud,Boissieux,Male,64.0,1955-03-06,Office Assistant IV,Health,Mass Customer,N,Yes,6.0,2,5,High-Mid Value
1144.0,Damon,Phelip,Male,73.0,1996-12-12,Environmental Specialist,Health,High Net Worth,N,Yes,5.0,2,6,High-Mid Value
1145.0,Korella,Begin,Female,80.0,1965-09-26,,Property,Mass Customer,N,Yes,14.0,2,6,High-Mid Value
1146.0,Hadleigh,Birley,Male,88.0,1992-08-31,Assistant Professor,Financial Services,High Net Worth,N,No,8.0,2,8,Mid Value
1147.0,Tate,Studholme,Male,71.0,1968-07-09,Health Coach II,Entertainment,High Net Worth,N,Yes,9.0,2,10,Mid-Low Value
1148.0,Inigo,Ojeda,Male,60.0,1987-09-28,Statistician IV,Financial Services,High Net Worth,N,No,5.0,0,7,High-Mid Value
1149.0,Ki,Odo,Female,29.0,1967-09-30,Developer III,,Affluent Customer,N,Yes,14.0,0,10,Mid-Low Value
1150.0,Bernelle,Warwick,Female,64.0,1975-09-26,Information Systems Manager,Financial Services,Mass Customer,N,Yes,13.0,0,9,Mid-Low Value
1151.0,Brena,Amburgy,Female,27.0,1965-04-06,VP Product Management,Argiculture,High Net Worth,N,Yes,19.0,0,10,Mid-Low Value
1152.0,Humfrid,Ducket,Male,47.0,1998-06-23,Business Systems Development Analyst,Financial Services,Mass Customer,N,Yes,3.0,0,5,High-Mid Value
1153.0,Mirilla,Lothlorien,Female,53.0,1995-01-17,Desktop Support Technician,Health,Mass Customer,N,Yes,3.0,0,9,Mid-Low Value
1154.0,Chase,Youd,Male,26.0,1974-11-24,Research Nurse,Health,Mass Customer,N,Yes,20.0,1,12,Low Value
1155.0,Janetta,Hartrick,Female,73.0,1994-01-15,VP Marketing,Property,Mass Customer,N,Yes,9.0,1,9,Mid-Low Value
1156.0,Breena,Risebrow,Female,22.0,1997-10-16,Marketing Assistant,Argiculture,Mass Customer,N,Yes,1.0,1,10,Mid-Low Value
1157.0,Saunder,Camerati,Male,69.0,1974-04-03,Research Nurse,Health,Affluent Customer,N,Yes,17.0,1,9,Mid-Low Value
1158.0,Butch,Geertje,Male,85.0,1985-02-17,Senior Quality Engineer,,Mass Customer,N,Yes,19.0,1,5,High-Mid Value
1159.0,Elbert,Bridgement,Male,94.0,1993-01-28,Librarian,Entertainment,Mass Customer,N,No,1.0,1,5,High-Mid Value
1160.0,Trisha,Nisuis,Female,98.0,1965-04-08,Speech Pathologist,IT,Affluent Customer,N,No,10.0,1,9,Mid-Low Value
1161.0,Sibylle,Cutsforth,Female,86.0,1977-01-14,Senior Quality Engineer,Retail,Mass Customer,N,No,15.0,1,8,Mid Value
1162.0,Ambrose,Raiston,Male,29.0,1990-04-13,Marketing Assistant,,Mass Customer,N,Yes,7.0,1,9,Mid-Low Value
1163.0,Manolo,Dwire,Male,77.0,1981-11-13,Cost Accountant,Financial Services,High Net Worth,N,Yes,8.0,1,11,Low Value
1164.0,Gilligan,Mowat,Female,97.0,1977-01-09,Food Chemist,Health,Mass Customer,N,Yes,17.0,1,11,Low Value
1165.0,Fanni,Wakelin,Female,58.0,1993-06-23,Administrative Assistant IV,Financial Services,High Net Worth,N,No,2.0,1,5,High-Mid Value
1166.0,Fannie,Devil,Female,40.0,1972-12-05,Quality Control Specialist,Health,Affluent Customer,N,No,8.0,1,5,High-Mid Value
1167.0,Elberta,Crickett,Female,20.0,1996-06-03,Software Test Engineer III,Health,Mass Customer,N,No,4.0,1,7,High-Mid Value
1168.0,Iosep,Shaddick,Male,44.0,1965-02-16,Pharmacist,Health,Affluent Customer,N,No,18.0,1,7,High-Mid Value
1169.0,Kessiah,Corden,Female,33.0,1967-08-09,Actuary,Financial Services,Mass Customer,N,Yes,13.0,1,8,Mid Value
1170.0,Lari,Rotte,Female,62.0,1964-11-30,Assistant Professor,IT,Mass Customer,N,Yes,4.0,1,11,Low Value
1171.0,Ilise,Solloway,Female,32.0,1971-08-15,Human Resources Manager,,Affluent Customer,N,Yes,8.0,1,7,High-Mid Value
1172.0,Smith,Babbs,Male,48.0,1974-04-12,Recruiter,,Mass Customer,N,Yes,17.0,1,7,High-Mid Value
1173.0,Gertie,Chaim,Female,58.0,1978-03-02,Statistician IV,Retail,High Net Worth,N,No,16.0,1,10,Mid-Low Value
1175.0,Paige,Hodgin,Male,8.0,1985-09-22,Human Resources Manager,,Mass Customer,N,No,8.0,0,9,Mid-Low Value
1176.0,Celia,Dockerty,Female,7.0,1976-01-16,Software Engineer IV,,Affluent Customer,N,Yes,7.0,0,12,Low Value
1177.0,Bobbette,Pozzi,Female,47.0,1953-08-31,Food Chemist,Health,Affluent Customer,N,Yes,6.0,0,11,Low Value
1178.0,Angelo,Byne,Male,1.0,1970-05-26,Pharmacist,Health,Mass Customer,N,No,13.0,0,8,Mid Value
1179.0,Kerry,Pashenkov,Male,56.0,1988-08-15,Media Manager IV,Financial Services,High Net Worth,N,Yes,13.0,0,6,High-Mid Value
1180.0,Gaye,Quickenden,Female,48.0,1975-08-17,Account Representative I,Financial Services,Affluent Customer,N,No,10.0,0,10,Mid-Low Value
1181.0,Brita,Plant,Female,2.0,1978-06-06,Tax Accountant,Argiculture,Mass Customer,N,No,8.0,0,7,High-Mid Value
1182.0,Carolann,Ottiwill,Female,84.0,1975-01-11,Data Coordiator,IT,Mass Customer,N,Yes,7.0,0,6,High-Mid Value
1183.0,Joe,Shalliker,Male,50.0,1958-11-14,Media Manager II,,Affluent Customer,N,No,6.0,0,10,Mid-Low Value
1184.0,Auberta,Teodori,Female,89.0,1968-10-07,Social Worker,Health,Mass Customer,N,No,13.0,0,4,High Value
1185.0,Xena,Rossbrooke,Female,17.0,2000-07-23,VP Product Management,,Mass Customer,N,Yes,2.0,0,9,Mid-Low Value
1186.0,Brantley,Cecchi,Male,70.0,1977-05-28,Help Desk Operator,Manufacturing,Affluent Customer,N,Yes,20.0,0,8,Mid Value
1187.0,Antonino,Hogben,Male,65.0,1998-10-21,,Financial Services,Mass Customer,N,No,1.0,2,9,Mid-Low Value
1188.0,Sally,Cominoli,Female,14.0,1984-02-23,Statistician IV,,Affluent Customer,N,Yes,4.0,2,10,Mid-Low Value
1189.0,Mart,Bazoche,Male,22.0,1988-08-29,Geologist I,Health,High Net Worth,N,Yes,8.0,2,9,Mid-Low Value
1190.0,Sib,Gilby,Female,67.0,1968-09-07,Assistant Professor,Financial Services,Affluent Customer,N,Yes,10.0,2,8,Mid Value
1191.0,Merrielle,Vegas,Female,20.0,1996-05-22,Director of Sales,,Mass Customer,N,Yes,1.0,2,8,Mid Value
1192.0,Hollyanne,McCarter,Female,31.0,1969-12-12,VP Quality Control,Manufacturing,Mass Customer,N,No,16.0,0,11,Low Value
1193.0,Quintus,Whear,Male,58.0,1986-01-21,Safety Technician I,Retail,High Net Worth,N,No,5.0,0,9,Mid-Low Value
1194.0,Audry,Scurrey,Female,69.0,1992-03-25,Junior Executive,Telecommunications,Affluent Customer,N,No,3.0,0,5,High-Mid Value
1195.0,Ally,Folliott,Female,0.0,1978-03-22,VP Marketing,Telecommunications,Mass Customer,N,No,18.0,0,5,High-Mid Value
1196.0,Phillie,Bradforth,Female,23.0,1998-03-19,Research Nurse,Health,Mass Customer,N,No,2.0,0,10,Mid-Low Value
1197.0,Isobel,Lampett,Female,44.0,1997-10-16,Professor,Financial Services,High Net Worth,N,Yes,5.0,0,6,High-Mid Value
1198.0,Alina,Rickson,Female,73.0,1973-09-30,Sales Representative,Retail,High Net Worth,N,No,7.0,0,9,Mid-Low Value
1199.0,Ludovico,Bertot,Male,7.0,1958-06-14,VP Accounting,Financial Services,Affluent Customer,N,Yes,5.0,0,9,Mid-Low Value
1200.0,Hedda,Lathom,Female,38.0,1974-04-30,Librarian,Entertainment,High Net Worth,N,No,18.0,0,10,Mid-Low Value
1201.0,Stephani,Mellhuish,Female,42.0,1955-11-28,,Manufacturing,Mass Customer,N,No,10.0,0,10,Mid-Low Value
1202.0,Rollie,,Male,90.0,1992-02-26,Sales Representative,Retail,Mass Customer,N,Yes,8.0,0,12,Low Value
1203.0,Claresta,Carnier,Female,38.0,1988-05-06,Technical Writer,Health,Affluent Customer,N,No,22.0,0,6,High-Mid Value
1204.0,Trudy,Huffy,Female,12.0,1971-03-24,Senior Developer,Manufacturing,Affluent Customer,N,Yes,16.0,2,9,Mid-Low Value
1205.0,Barton,Baudts,Male,38.0,1978-06-05,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,13.0,2,7,High-Mid Value
1206.0,Lucina,Metcalf,Female,13.0,1978-05-07,Paralegal,Financial Services,Mass Customer,N,No,13.0,2,11,Low Value
1207.0,Mabel,Marousek,Female,30.0,1997-09-25,Engineer IV,Health,Mass Customer,N,No,1.0,2,6,High-Mid Value
1208.0,Lira,Durn,Female,23.0,1983-12-26,Budget/Accounting Analyst IV,Financial Services,Mass Customer,N,No,15.0,2,8,Mid Value
1209.0,Jacky,Jerosch,Male,40.0,1977-09-06,Senior Developer,Property,High Net Worth,N,Yes,11.0,2,10,Mid-Low Value
1211.0,Gunar,Petasch,Male,45.0,1978-07-23,VP Sales,Financial Services,Affluent Customer,N,Yes,14.0,0,12,Low Value
1212.0,Cindy,Freeborn,Female,28.0,1968-10-24,Legal Assistant,Property,Affluent Customer,N,No,13.0,0,8,Mid Value
1213.0,Matthieu,Schruur,Male,80.0,1973-10-21,Accounting Assistant II,,High Net Worth,N,No,15.0,0,7,High-Mid Value
1214.0,Martino,Shalcros,Male,0.0,1989-05-01,Internal Auditor,Property,High Net Worth,N,No,15.0,0,7,High-Mid Value
1215.0,Dyann,Turbard,Female,79.0,1967-02-26,VP Quality Control,Manufacturing,Mass Customer,N,No,11.0,0,11,Low Value
1216.0,Frank,Vallerine,Female,15.0,1959-06-25,Software Test Engineer I,Telecommunications,Affluent Customer,N,Yes,10.0,0,9,Mid-Low Value
1217.0,Dulcinea,Janssen,Female,67.0,1968-08-19,Structural Engineer,Manufacturing,High Net Worth,N,No,16.0,2,7,High-Mid Value
1218.0,Marlie,Lister,Female,12.0,1982-01-09,,,Mass Customer,N,Yes,7.0,2,8,Mid Value
1219.0,Kaine,Parkeson,Male,93.0,1971-11-04,,Financial Services,Mass Customer,N,No,14.0,2,7,High-Mid Value
1220.0,Paulie,Akerman,Male,12.0,1987-06-08,Editor,,High Net Worth,N,No,14.0,2,9,Mid-Low Value
1221.0,Byrom,Draisey,Male,75.0,1995-09-25,VP Product Management,Health,High Net Worth,N,Yes,14.0,2,6,High-Mid Value
1222.0,Barbey,Ville,Female,83.0,1970-11-01,Account Executive,Property,Mass Customer,N,No,19.0,1,8,Mid Value
1223.0,Kristyn,,Female,19.0,1965-01-05,Senior Sales Associate,Manufacturing,Mass Customer,N,Yes,16.0,1,10,Mid-Low Value
1224.0,Aundrea,Reisenberg,Female,9.0,1977-04-04,Junior Executive,Manufacturing,Mass Customer,N,No,16.0,1,8,Mid Value
1225.0,Arte,Witchell,Male,5.0,1988-01-22,Clinical Specialist,Health,Mass Customer,N,Yes,10.0,1,11,Low Value
1226.0,Constantia,Sirr,Female,32.0,1981-03-16,Director of Sales,Health,Mass Customer,N,Yes,13.0,1,10,Mid-Low Value
1227.0,Carlina,Pencot,Female,63.0,1989-09-30,Software Engineer I,IT,Affluent Customer,N,Yes,12.0,0,7,High-Mid Value
1228.0,Marti,Bisterfeld,Female,43.0,1962-04-27,Senior Cost Accountant,Financial Services,Affluent Customer,N,No,6.0,0,10,Mid-Low Value
1229.0,Sebastian,Trass,Male,38.0,2000-01-08,GIS Technical Architect,Manufacturing,Affluent Customer,N,Yes,1.0,0,8,Mid Value
1230.0,Eben,Powley,Male,61.0,1985-07-24,,Financial Services,Mass Customer,N,Yes,10.0,0,9,Mid-Low Value
1231.0,Aloisia,Shawel,Female,94.0,1973-07-28,Social Worker,Health,Affluent Customer,N,No,18.0,0,11,Low Value
1232.0,Stillmann,Wilfling,Male,83.0,1959-09-12,Help Desk Operator,Property,Affluent Customer,N,No,20.0,0,5,High-Mid Value
1233.0,Keeley,Hawsby,Female,17.0,1978-07-07,,Retail,Affluent Customer,N,Yes,16.0,0,3,High Value
1234.0,Rancell,Yven,Male,87.0,1965-04-19,Geologist I,,Mass Customer,N,No,17.0,0,9,Mid-Low Value
1235.0,Sharon,Cranage,Female,24.0,1969-02-28,Dental Hygienist,Health,Mass Customer,N,No,9.0,0,7,High-Mid Value
1236.0,Bryanty,Megarrell,Male,75.0,1974-05-21,Web Designer IV,Financial Services,High Net Worth,N,Yes,18.0,0,9,Mid-Low Value
1237.0,Junia,Humerstone,Female,6.0,1969-12-31,Research Nurse,Health,High Net Worth,N,No,16.0,0,5,High-Mid Value
1238.0,Steward,Beedham,Male,24.0,1978-06-01,Graphic Designer,,Affluent Customer,N,Yes,6.0,0,12,Low Value
1239.0,Carroll,Cobbin,Male,9.0,1978-02-28,,,Mass Customer,N,Yes,17.0,0,10,Mid-Low Value
1240.0,Pen,Earey,Female,64.0,1965-05-13,Sales Associate,Manufacturing,Mass Customer,N,Yes,19.0,0,5,High-Mid Value
1241.0,Lolly,Junkison,Female,23.0,1986-03-22,Pharmacist,Health,Affluent Customer,N,Yes,11.0,0,10,Mid-Low Value
1242.0,Bartholomeo,Meeke,Male,36.0,1973-02-04,Human Resources Assistant III,Property,High Net Worth,N,Yes,18.0,0,7,High-Mid Value
1243.0,Robbert,Blakey,Male,73.0,1953-08-09,Research Assistant II,Retail,Mass Customer,N,No,8.0,0,7,High-Mid Value
1245.0,Erin,Shawell,Male,34.0,1994-05-31,Product Engineer,Manufacturing,Affluent Customer,N,No,1.0,0,7,High-Mid Value
1246.0,Ibrahim,Wibrew,Male,94.0,1993-08-10,,,High Net Worth,N,No,6.0,0,12,Low Value
1247.0,Hildagarde,Eyrl,Female,15.0,1960-10-05,Geologist I,Entertainment,Affluent Customer,N,No,11.0,0,9,Mid-Low Value
1248.0,Genia,Bartel,Female,31.0,1963-12-18,General Manager,,Affluent Customer,N,Yes,7.0,0,11,Low Value
1249.0,Tabb,McKeowon,Male,11.0,1967-10-31,,Telecommunications,Mass Customer,N,No,16.0,0,10,Mid-Low Value
1250.0,Jacklyn,Kewley,Female,42.0,2001-11-02,Help Desk Technician,Manufacturing,Mass Customer,N,No,1.0,0,5,High-Mid Value
1251.0,Codie,Arnecke,Male,63.0,1997-10-01,Desktop Support Technician,Property,Mass Customer,N,No,2.0,0,8,Mid Value
1252.0,Les,Ellwood,Male,46.0,1965-01-16,Recruiting Manager,Manufacturing,Mass Customer,N,Yes,14.0,0,6,High-Mid Value
1253.0,Mahalia,,Female,81.0,1996-08-19,Research Assistant I,Manufacturing,Mass Customer,N,No,5.0,2,9,Mid-Low Value
1254.0,Quillan,McDuffie,Male,60.0,1958-12-18,Graphic Designer,Retail,Mass Customer,N,Yes,5.0,2,5,High-Mid Value
1255.0,Erhart,Glazebrook,Male,5.0,1982-05-20,,Health,Affluent Customer,N,No,11.0,2,12,Low Value
1256.0,Granny,Lukes,Male,8.0,1986-05-11,Food Chemist,Health,High Net Worth,N,No,9.0,2,9,Mid-Low Value
1257.0,Prentiss,MacVicar,Male,40.0,1972-06-19,Assistant Professor,Property,Affluent Customer,N,Yes,9.0,1,12,Low Value
1258.0,Nefen,Ferriere,Male,89.0,1978-04-21,Geological Engineer,Manufacturing,Mass Customer,N,No,6.0,1,7,High-Mid Value
1259.0,Emmi,Dymock,Female,23.0,1973-11-24,Assistant Professor,Financial Services,Mass Customer,N,No,9.0,1,8,Mid Value
1260.0,Fremont,Spawton,Male,92.0,1989-10-01,Tax Accountant,Property,Mass Customer,N,No,9.0,1,10,Mid-Low Value
1261.0,Candice,Lohde,Female,61.0,1971-02-16,Legal Assistant,Manufacturing,Mass Customer,N,No,4.0,1,10,Mid-Low Value
1262.0,Aindrea,MacConchie,Female,90.0,1967-12-07,Technical Writer,,High Net Worth,N,Yes,19.0,1,11,Low Value
1263.0,Elliot,Posselow,Male,41.0,1973-06-16,Nurse,Manufacturing,Affluent Customer,N,No,8.0,0,10,Mid-Low Value
1264.0,Michail,Heart,Male,48.0,1994-02-28,,Health,Mass Customer,N,Yes,7.0,0,8,Mid Value
1265.0,Kipper,Monck,Male,72.0,1987-07-22,Biostatistician I,Property,Mass Customer,N,Yes,2.0,0,6,High-Mid Value
1266.0,Harry,,Male,68.0,1978-05-02,Human Resources Manager,Health,Mass Customer,N,Yes,10.0,0,9,Mid-Low Value
1267.0,Leopold,Dainton,Male,39.0,1979-06-03,Safety Technician IV,Entertainment,Affluent Customer,N,Yes,19.0,0,11,Low Value
1268.0,Baudoin,McCartney,Male,20.0,1989-12-06,,Financial Services,High Net Worth,N,Yes,2.0,0,9,Mid-Low Value
1269.0,Ravid,Kilgallon,Male,56.0,1990-08-25,Account Coordinator,Property,High Net Worth,N,Yes,7.0,0,12,Low Value
1270.0,Cullen,Langshaw,Male,72.0,1983-02-27,Paralegal,Financial Services,Affluent Customer,N,No,10.0,0,12,Low Value
1271.0,Jo-anne,Pringer,Female,71.0,1994-07-11,Accounting Assistant II,Telecommunications,Mass Customer,N,Yes,6.0,0,11,Low Value
1272.0,Nettie,Bulfit,Female,2.0,1985-04-04,,Manufacturing,Affluent Customer,N,No,17.0,2,4,High Value
1273.0,Hieronymus,Whinray,Male,48.0,1974-07-31,General Manager,Financial Services,Affluent Customer,N,Yes,14.0,2,9,Mid-Low Value
1274.0,Emmerich,Tinkler,Male,12.0,1977-11-16,Mechanical Systems Engineer,Manufacturing,Mass Customer,N,No,20.0,2,5,High-Mid Value
1275.0,Francisca,Whittek,Female,70.0,1966-01-10,General Manager,Health,Mass Customer,N,Yes,8.0,2,9,Mid-Low Value
1276.0,Farrel,Waiting,Male,24.0,1964-06-07,Dental Hygienist,Health,Affluent Customer,N,No,4.0,2,12,Low Value
1277.0,Elias,Gerrie,Male,26.0,1972-12-26,Help Desk Technician,,Mass Customer,N,Yes,9.0,2,10,Mid-Low Value
1278.0,Betsy,Schruurs,Female,14.0,1998-11-15,Pharmacist,Health,Affluent Customer,N,No,2.0,2,8,Mid Value
1279.0,Burr,Lygoe,Male,30.0,1962-08-12,Staff Accountant I,Financial Services,Mass Customer,N,No,20.0,2,9,Mid-Low Value
1280.0,Horacio,Peyntue,Male,71.0,1978-01-24,Marketing Assistant,Manufacturing,High Net Worth,N,Yes,15.0,2,10,Mid-Low Value
1281.0,Leighton,Zisneros,Male,29.0,1968-07-07,Administrative Assistant III,Manufacturing,Affluent Customer,N,Yes,16.0,2,11,Low Value
1282.0,Garald,Pidler,Male,99.0,1980-11-15,Programmer Analyst III,Entertainment,Affluent Customer,N,Yes,14.0,2,4,High Value
1283.0,Tory,Minnette,Female,43.0,1994-08-23,Clinical Specialist,Health,Mass Customer,N,No,1.0,2,11,Low Value
1284.0,Alexis,Aronov,Male,30.0,1976-01-28,Junior Executive,Entertainment,Affluent Customer,N,No,11.0,2,10,Mid-Low Value
1285.0,Tomkin,Fudge,Male,44.0,1973-05-23,Office Assistant III,Manufacturing,Mass Customer,N,Yes,12.0,2,6,High-Mid Value
1286.0,Mina,Clawley,Female,83.0,1975-06-28,Senior Quality Engineer,Manufacturing,High Net Worth,N,Yes,16.0,2,10,Mid-Low Value
1287.0,Nicko,Saddleton,Male,72.0,1960-10-23,Systems Administrator I,Financial Services,Mass Customer,N,Yes,20.0,2,6,High-Mid Value
1288.0,Abra,Cuardall,Female,51.0,1979-10-07,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,18.0,2,8,Mid Value
1289.0,Shelley,Stroyan,Male,35.0,1973-07-16,,,Mass Customer,N,Yes,8.0,2,5,High-Mid Value
1290.0,Vassily,Ramalho,Male,49.0,1967-08-08,VP Marketing,Financial Services,High Net Worth,N,Yes,6.0,2,8,Mid Value
1291.0,Warner,Zuker,Male,0.0,1980-08-16,Quality Engineer,Health,Mass Customer,N,No,12.0,2,7,High-Mid Value
1292.0,Alice,Backson,Female,56.0,1961-06-02,,,Affluent Customer,N,No,20.0,0,8,Mid Value
1293.0,Vidovic,Fretson,Male,89.0,1980-10-07,Quality Engineer,IT,Mass Customer,N,No,8.0,0,10,Mid-Low Value
1294.0,Cari,Worling,Female,31.0,1974-09-28,,Manufacturing,Mass Customer,N,Yes,15.0,0,9,Mid-Low Value
